[0, 0, 0]
       26104	       25044	         NaN	         NaN	       16206	       14484	        6234	        5590	       24624	       17412	       14420	       12176	        5756	        2760	       49788	       42410
        5104	        5446	       18454	       19264	         NaN	         NaN	       13558	       15710	        4752	        9550	       40222	       41490	       23644	       14182	       20854	       23198
        6472	        6872	       17646	       15366	         NaN	         NaN	       22686	       15324	        9488	        7516	       49138	       57706	       26966	       18666	       20804	       21828
       16464	       15114	        5346	        5326	       11578	       16576	         NaN	         NaN	       16960	       13500	       19140	       12530	       34314	       40476	        5716	        8128
       14342	       12852	        5222	        4800	       13520	       10782	         NaN	         NaN	       22876	       14698	       16296	       17404	       44320	       47552	        5424	        7586
       44264	       56976	       16698	       18860	        3418	        7632	       17742	       20512	         NaN	         NaN	        5882	        5710	       34552	       26270	       28680	       30230
       47814	       50226	       15696	       18998	        7892	        6432	       12978	       14050	         NaN	         NaN	        3928	        3896	       24038	       22468	       27418	       23596
        6794	        7276	       21432	       14786	       39318	       52908	       23582	       19154	        7274	        4694	         NaN	         NaN	       28844	       29040	       24828	       24714
        5050	        4838	       17420	       11906	       44032	       54914	       14870	       18956	        6830	        4872	         NaN	         NaN	       28806	       21010	       24084	       23012
       18642	       17656	        5786	        4922	       19516	       20406	       36150	       44952	       34262	       27102	       22248	       24688	         NaN	         NaN	        4520	        5216
       20758	       17960	        5638	        3078	       12056	       14300	       36764	       45050	       28720	       22660	       25536	       18260	         NaN	         NaN	        5486	        7358
       17444	       21380	       49238	       41200	       16768	       16670	        4798	        4782	       31218	       28644	       25088	       21598	        4274	        4970	         NaN	         NaN
       12970	       17148	       50930	       41876	       18942	       15426	        7450	        8966	       30970	       24808	       26370	       18178	        5278	        6346	         NaN	         NaN

[6, 0, 0]
         NaN	         NaN	       19520	       22020	        4782	        6506	       14790	       16442	       46012	       43802	        4424	        5872	       20756	       21976	       17738	       11874
         NaN	         NaN	       18328	       25634	        4516	        6182	       16512	       15184	       55644	       53672	        5282	        5514	       17240	       19914	       23778	       18696
       21366	       19666	         NaN	         NaN	       16812	       14832	        6672	        7794	       22818	       21022	       22926	       16896	        4350	        7806	       56066	       54234
       26256	       28046	         NaN	         NaN	       17774	       15806	        6534	        6350	       24864	       23614	       15272	       11470	        4690	        5578	       47738	       45538
        4478	        5662	       16242	       18732	         NaN	         NaN	       13766	       16160	        4554	        8808	       37516	       34878	       25978	       17132	       23248	       24000
        7122	        7626	       17398	       16978	         NaN	         NaN	       22978	       15276	        5504	        9488	       46940	       55030	       25398	       16154	       20868	       19934
       16742	       14912	        5852	        5252	       11990	       15544	         NaN	         NaN	       17970	       12406	       22074	       13684	       34836	       33134	        7046	        5014
       15636	       14490	        6562	        5754	       13052	       10664	         NaN	         NaN	       19522	       16660	       13842	       15378	       39704	       37306	        8194	        4518
       42526	       52332	       19312	       19296	        3938	        4120	       15138	       20118	         NaN	         NaN	        7522	        7350	       36268	       31734	       27244	       25274
       40928	       42770	       16434	       20110	        7268	        8126	       12420	       14066	         NaN	         NaN	        6342	        5002	       30066	       23090	       28674	       23502
        4554	        5030	       22704	       16368	       41026	       47182	       25644	       19336	        8542	        7012	         NaN	         NaN	       26542	       23732	       30730	       30526
