[0, 0, 0]
[20, 0, 0]
           2	          -9
         191	         230
        7982	           2
        7848	         273
        2987	        6997
        2964	        6687
        5607	        4844
        5598	        4522
         902	        4958
         901	        4653
        4403	        2279
        4179	        2497
        8052	        5884
        8350	        5907
        5406	        1289
        5436	         961

[21, 0, 0]
           1	          -8
         190	         230
        7982	           2
        7850	         275
        2987	        6996
        2965	        6686
        5846	        4695
        5833	        4400
        1127	        4928
        1128	        4635
        4275	        2097
        4079	        2330
        8039	        6357
        8296	        6144
        5421	         970
        5444	         587

[22, 0, 0]
           1	          -9
         190	         230
        7984	           3
        7847	         274
        2988	        6996
        2965	        6686
        6089	        4748
        6063	        4442
        1332	        4982
        1349	        4675
        4081	        1995
        3864	        2204
        8080	        6343
        8395	        6243
        5760	        1205
        5763	         855

[23, 0, 0]
           2	          -9
         191	         230
        7983	           2
        7847	         274
        2987	        6997
        2965	        6687
        6322	        4743
        6276	        4426
        1546	        4962
        1551	        4662
        3930	        1797
        3683	        2016
        7979	        6176
        7981	        6488
        6044	        1312
        6078	        1000

[24, 0, 0]
           2	          -9
         190	         231
        7984	           3
        7847	         273
        2987	        6997
        2965	        6687
        6541	        4698
        6482	        4381
        1782	        4961
        1813	        4652
        3754	        1660
        3522	        1871
        7861	        6388
        7697	        6545
        6201	        1224
        6248	         879

[25, 0, 0]
           2	          -9
         191	         230
        7983	           2
        7847	         273
        2987	        6997
        2965	        6688
        6779	        4670
        6720	        4375
        2008	        4956
        2024	        4646
        3598	        1508
        3373	        1714
        7604	        6198
        7598	        6459
        6451	        1297
        6493	         955

[26, 0, 0]
           3	          -9
         190	         230
        7983	           3
        7847	         273
        2987	        6997
        2964	        6688
        6985	        4632
        6950	        4323
        2211	        4990
        2214	        4679
        3460	        1344
        3228	        1548
        7368	        6153
        7350	        6537
        6517	        1069
        6778	        1106

[27, 0, 0]
           3	         -10
         190	         230
        7982	           2
        7847	         273
        2987	        6997
        2965	        6688
        7208	        4563
        7166	        4258
        2416	        4974
        2442	        4679
        3281	        1180
        3059	        1394
        7186	        6091
        7174	        6406
        6843	        1306
        6993	        1040

[28, 0, 0]
           2	          -9
         191	         230
        7983	           2
        7847	         273
        2987	        6997
        2965	        6688
        7425	        4539
        7382	        4224
        2637	        5001
        2656	        4695
        3102	        1018
        2890	        1244
        6964	        6065
        6937	        6379
        7143	        1374
        7192	        1056

